INFO 2025-06-08 23:01:32,637 autoreload Watching for file changes with StatReloader
INFO 2025-06-08 23:41:33,186 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-06-08 23:41:33,199 basehttp "GET /admin/ HTTP/1.1" 200 8337
INFO 2025-06-08 23:41:34,255 basehttp "GET /api/products/ HTTP/1.1" 200 6783
INFO 2025-06-08 23:41:42,968 basehttp "GET /admin/ HTTP/1.1" 200 8337
INFO 2025-06-08 23:41:46,538 basehttp "POST /admin/logout/ HTTP/1.1" 200 3568
INFO 2025-06-08 23:41:51,945 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2025-06-08 23:41:51,954 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4173
WARNING 2025-06-08 23:42:05,908 log Forbidden (CSRF cookie not set.): /admin/login/
WARNING 2025-06-08 23:42:05,909 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 403 2855
INFO 2025-06-08 23:42:19,773 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-06-08 23:42:19,781 basehttp "GET /admin/ HTTP/1.1" 200 8337
WARNING 2025-06-08 23:43:38,027 log Unauthorized: /api/users/register/
WARNING 2025-06-08 23:43:38,028 basehttp "POST /api/users/register/ HTTP/1.1" 401 172
WARNING 2025-06-08 23:45:43,826 log Not Found: /api/token
WARNING 2025-06-08 23:45:43,827 basehttp "GET /api/token HTTP/1.1" 404 4834
INFO 2025-06-08 23:46:28,304 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_api/urls.py changed, reloading.
INFO 2025-06-08 23:46:28,825 autoreload Watching for file changes with StatReloader
WARNING 2025-06-08 23:46:39,798 log Not Found: /api/token
WARNING 2025-06-08 23:46:39,798 basehttp "GET /api/token HTTP/1.1" 404 5384
WARNING 2025-06-08 23:46:43,868 log Not Found: /api/token
WARNING 2025-06-08 23:46:43,868 basehttp "POST /api/token HTTP/1.1" 404 5385
WARNING 2025-06-08 23:46:44,651 log Not Found: /api/token
WARNING 2025-06-08 23:46:44,651 basehttp "POST /api/token HTTP/1.1" 404 5385
INFO 2025-06-08 23:47:21,603 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 13218
INFO 2025-06-08 23:47:21,619 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-06-08 23:47:21,619 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-06-08 23:47:21,620 basehttp "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-06-08 23:47:21,621 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-08 23:47:21,735 basehttp "GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
INFO 2025-06-08 23:47:21,737 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-06-08 23:47:21,760 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-06-08 23:47:21,760 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
INFO 2025-06-08 23:47:21,760 basehttp "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-06-08 23:48:44,207 basehttp "GET /admin/auth/user/2/change/ HTTP/1.1" 200 22141
INFO 2025-06-08 23:48:44,231 basehttp "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
INFO 2025-06-08 23:48:44,231 basehttp "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
INFO 2025-06-08 23:48:44,234 basehttp "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2025-06-08 23:48:44,235 basehttp "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15845
INFO 2025-06-08 23:48:44,235 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
